tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,name_localizedValue0,usertype,birth year,gender
129,2018-03-01 06:27:59,2018-03-01 06:30:09,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,16405,Annual Membership,Subscriber,1978,2
797,2018-03-01 06:27:59,2018-03-01 06:41:16,326,E 11 St & 1 Ave,40.72953837,-73.98426726,426,West St & Chambers St,40.71754834,-74.01322069,26710,Annual Membership,Subscriber,1988,1
527,2018-03-01 06:28:00,2018-03-01 06:36:48,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,466,W 25 St & 6 Ave,40.74395411,-73.99144871,21390,Annual Membership,Subscriber,1982,1
233,2018-03-01 06:28:00,2018-03-01 06:31:53,3307,West End Ave & W 94 St,40.7941654,-73.974124,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,28542,Annual Membership,Subscriber,1985,2
459,2018-03-01 06:28:04,2018-03-01 06:35:43,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,32261,Annual Membership,Subscriber,1982,2
821,2018-03-01 06:28:07,2018-03-01 06:41:48,342,Columbia St & Rivington St,40.71739973,-73.98016555,325,E 19 St & 3 Ave,40.73624527,-73.98473765,33283,NYCHA Membership,Subscriber,1981,1
357,2018-03-01 06:28:07,2018-03-01 06:34:04,3159,W 67 St & Broadway,40.77492513,-73.98266566,500,Broadway & W 51 St,40.76228826,-73.98336183,29764,Annual Membership,Subscriber,1966,1
980,2018-03-01 06:28:16,2018-03-01 06:44:36,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,16814,Annual Membership,Subscriber,1991,1
490,2018-03-01 06:28:20,2018-03-01 06:36:31,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,455,1 Ave & E 44 St,40.75001986,-73.96905301,25481,Annual Membership,Subscriber,1957,1
689,2018-03-01 06:28:21,2018-03-01 06:39:50,517,Pershing Square South,40.751581,-73.97791,545,E 23 St & 1 Ave,40.736502,-73.97809472,16823,Annual Membership,Subscriber,1953,1
501,2018-03-01 06:28:27,2018-03-01 06:36:48,523,W 38 St & 8 Ave,40.75466591,-73.99138152,472,E 32 St & Park Ave,40.7457121,-73.98194829,17706,Annual Membership,Subscriber,1969,1
560,2018-03-01 06:28:27,2018-03-01 06:37:47,3290,E 89 St & York Ave,40.7779453,-73.946041,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,25789,Annual Membership,Subscriber,1971,1
354,2018-03-01 06:28:38,2018-03-01 06:34:33,3396,Clinton St & 4 Place,40.6783563,-74.00014502,3402,Court St & State St,40.6902375,-73.99203074,15961,Annual Membership,Subscriber,1963,1
2202,2018-03-01 06:28:41,2018-03-01 07:05:24,427,Bus Slip & State St,40.701907,-74.013942,484,W 44 St & 5 Ave,40.75500254,-73.98014437,27449,Annual Membership,Subscriber,1971,1
2271,2018-03-01 06:28:42,2018-03-01 07:06:33,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,351,Front St & Maiden Ln,40.70530954,-74.00612572,27961,Annual Membership,Subscriber,1970,1
1220,2018-03-01 06:28:48,2018-03-01 06:49:08,3073,Division Ave & Hooper St,40.70691254,-73.95441667,3474,6 Ave & Spring St,40.7252556952547,-74.00412082672119,32663,Annual Membership from Citi Bike App,Subscriber,1992,1
568,2018-03-01 06:28:50,2018-03-01 06:38:19,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,519,Pershing Square North,40.751873,-73.977706,19143,Annual Membership,Subscriber,1962,1
229,2018-03-01 06:29:05,2018-03-01 06:32:55,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,3085,Roebling St & N 4 St,40.71469,-73.95739,32212,$25 Off Annual Membership,Subscriber,1993,2
211,2018-03-01 06:29:04,2018-03-01 06:32:36,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,18422,Annual Membership,Subscriber,1977,2
240,2018-03-01 06:29:05,2018-03-01 06:33:06,3002,South End Ave & Liberty St,40.711512,-74.015756,426,West St & Chambers St,40.71754834,-74.01322069,33044,Annual Membership,Subscriber,1982,1
551,2018-03-01 06:29:04,2018-03-01 06:38:16,461,E 20 St & 2 Ave,40.73587678,-73.98205027,482,W 15 St & 7 Ave,40.73935542,-73.99931783,15806,Annual Membership,Subscriber,1969,1
1034,2018-03-01 06:29:10,2018-03-01 06:46:24,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,33171,Annual Membership,Subscriber,1991,1
607,2018-03-01 06:29:09,2018-03-01 06:39:17,3294,E 91 St & Park Ave,40.7835016,-73.955327,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,16944,Annual Membership - Save 15%,Subscriber,1975,2
1215,2018-03-01 06:29:11,2018-03-01 06:49:26,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3125,45 Rd & 11 St,40.74708586,-73.94977234,31031,Annual Membership,Subscriber,1982,1
225,2018-03-01 06:29:25,2018-03-01 06:33:10,358,Christopher St & Greenwich St,40.73291553,-74.00711384,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17359,Annual Membership,Subscriber,1977,2
815,2018-03-01 06:29:25,2018-03-01 06:43:01,400,Pitt St & Stanton St,40.71926081,-73.98178024,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,27952,Annual Membership,Subscriber,1949,1
1584,2018-03-01 06:29:25,2018-03-01 06:55:49,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,33388,Annual Membership,Subscriber,1965,2
108,2018-03-01 06:29:27,2018-03-01 06:31:15,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,18585,Annual Membership,Subscriber,1979,1
251,2018-03-01 06:29:25,2018-03-01 06:33:36,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,32657,Annual Membership from Citi Bike App,Subscriber,1958,2
623,2018-03-01 06:29:26,2018-03-01 06:39:50,497,E 17 St & Broadway,40.73704984,-73.99009296,536,1 Ave & E 30 St,40.74144387,-73.97536082,15333,Join Citi Bike for $14.95/month,Subscriber,1977,1
79,2018-03-01 06:29:26,2018-03-01 06:30:46,389,Broadway & Berry St,40.71044554,-73.96525063,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,18787,Annual Membership,Subscriber,1989,1
455,2018-03-01 06:29:32,2018-03-01 06:37:07,526,E 33 St & 5 Ave,40.74765947,-73.98490707,359,E 47 St & Park Ave,40.75510267,-73.97498696,16402,Annual Membership,Subscriber,1993,1
1119,2018-03-01 06:29:45,2018-03-01 06:48:25,239,Willoughby St & Fleet St,40.69196566,-73.9813018,316,Fulton St & William St,40.70955958,-74.00653609,31638,$25 Off Annual Membership,Subscriber,1977,2
601,2018-03-01 06:29:49,2018-03-01 06:39:50,379,W 31 St & 7 Ave,40.749156,-73.9916,2012,E 27 St & 1 Ave,40.739445,-73.976806,30564,Annual Membership,Subscriber,1975,1
218,2018-03-01 06:29:50,2018-03-01 06:33:29,494,W 26 St & 8 Ave,40.74734825,-73.99723551,458,11 Ave & W 27 St,40.751396,-74.005226,19046,Annual Membership,Subscriber,1979,1
214,2018-03-01 06:29:54,2018-03-01 06:33:28,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,20969,Annual Membership,Subscriber,1984,2
809,2018-03-01 06:30:08,2018-03-01 06:43:37,3156,E 72 St & York Ave,40.76663814,-73.95348296,3156,E 72 St & York Ave,40.76663814,-73.95348296,28540,$25 Off Annual Membership,Subscriber,1960,1
245,2018-03-01 06:30:08,2018-03-01 06:34:13,261,Johnson St & Gold St,40.69474881,-73.98362464,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,19956,Annual Membership,Subscriber,1977,1
125,2018-03-01 06:30:08,2018-03-01 06:32:14,472,E 32 St & Park Ave,40.7457121,-73.98194829,527,E 33 St & 2 Ave,40.744023,-73.976056,32299,Annual Membership,Subscriber,1968,1
708,2018-03-01 06:30:11,2018-03-01 06:41:59,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,490,8 Ave & W 33 St,40.751551,-73.993934,29423,$25 Off Annual Membership,Subscriber,1990,1
270,2018-03-01 06:30:16,2018-03-01 06:34:46,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,239,Willoughby St & Fleet St,40.69196566,-73.9813018,31630,Annual Membership,Subscriber,1970,2
279,2018-03-01 06:30:29,2018-03-01 06:35:09,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3378,E 76 St & Park Ave,40.773763,-73.96222088,26139,Annual Membership,Subscriber,1986,1
348,2018-03-01 06:30:29,2018-03-01 06:36:17,346,Bank St & Hudson St,40.73652889,-74.00618026,459,W 20 St & 11 Ave,40.746745,-74.007756,32314,Annual Membership,Subscriber,1988,1
1975,2018-03-01 06:30:30,2018-03-01 07:03:26,530,11 Ave & W 59 St,40.771522,-73.990541,304,Broadway & Battery Pl,40.70463334,-74.01361706,33383,Annual Membership,Subscriber,1989,1
684,2018-03-01 06:30:30,2018-03-01 06:41:54,448,W 37 St & 10 Ave,40.75660359,-73.9979009,359,E 47 St & Park Ave,40.75510267,-73.97498696,32674,Annual Membership,Subscriber,1988,1
628,2018-03-01 06:30:29,2018-03-01 06:40:58,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,31338,Annual Membership from Citi Bike App,Subscriber,1962,1
580,2018-03-01 06:30:33,2018-03-01 06:40:13,523,W 38 St & 8 Ave,40.75466591,-73.99138152,528,2 Ave & E 31 St,40.74290902,-73.97706058,18345,Annual Membership,Subscriber,1976,1
261,2018-03-01 06:30:38,2018-03-01 06:35:00,362,Broadway & W 37 St,40.75172632,-73.98753523,484,W 44 St & 5 Ave,40.75500254,-73.98014437,16652,FREE Bonus Month with Annual Membership,Subscriber,1979,1
653,2018-03-01 06:30:51,2018-03-01 06:41:44,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,3163,Central Park West & W 68 St,40.7734066,-73.97782542,25438,Annual Membership,Subscriber,1974,1
91,2018-03-01 06:30:50,2018-03-01 06:32:22,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,79,Franklin St & W Broadway,40.71911552,-74.00666661,30951,$25 Off Annual Membership,Subscriber,1990,1
751,2018-03-01 06:30:52,2018-03-01 06:43:23,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3141,1 Ave & E 68 St,40.76500525,-73.95818491,25449,$25 Off Annual Membership,Subscriber,1958,2
565,2018-03-01 06:30:53,2018-03-01 06:40:18,531,Forsyth St & Broome St,40.71893904,-73.99266288,417,Barclay St & Church St,40.71291224,-74.01020234,32809,Annual Membership,Subscriber,1963,1
229,2018-03-01 06:30:53,2018-03-01 06:34:43,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,19298,Annual Membership,Subscriber,1988,2
689,2018-03-01 06:30:52,2018-03-01 06:42:22,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,31798,Annual Membership,Subscriber,1961,1
437,2018-03-01 06:31:00,2018-03-01 06:38:18,523,W 38 St & 8 Ave,40.75466591,-73.99138152,491,E 24 St & Park Ave S,40.74096374,-73.98602213,21240,Annual Membership,Subscriber,1965,2
282,2018-03-01 06:31:02,2018-03-01 06:35:45,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,19615,Annual Membership,Subscriber,1969,1
891,2018-03-01 06:31:11,2018-03-01 06:46:03,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,440,E 45 St & 3 Ave,40.75255434,-73.97282625,18352,Annual Membership,Subscriber,1960,1
265,2018-03-01 06:31:14,2018-03-01 06:35:40,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,16993,Annual Membership,Subscriber,1973,1
810,2018-03-01 06:31:15,2018-03-01 06:44:46,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3643,E 41 St & 5 Ave,40.75272201381188,-73.98123621940613,20361,Join Citi Bike for $14.95/month,Subscriber,1995,1
355,2018-03-01 06:31:16,2018-03-01 06:37:11,439,E 4 St & 2 Ave,40.7262807,-73.98978041,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,30952,Annual Membership,Subscriber,1978,1
167,2018-03-01 06:31:15,2018-03-01 06:34:02,3408,Congress St & Clinton St,40.6881529,-73.99520919,143,Clinton St & Joralemon St,40.69239502,-73.99337909,18764,Annual Membership,Subscriber,1969,1
486,2018-03-01 06:31:19,2018-03-01 06:39:25,379,W 31 St & 7 Ave,40.749156,-73.9916,536,1 Ave & E 30 St,40.74144387,-73.97536082,26886,Join Citi Bike for $14.95/month,Subscriber,1980,1
65,2018-03-01 06:31:26,2018-03-01 06:32:32,3306,10 St & 7 Ave,40.6662078,-73.98199886,3304,6 Ave & 9 St,40.668127,-73.98377641,19040,Annual Membership,Subscriber,1992,1
1273,2018-03-01 06:31:27,2018-03-01 06:52:41,447,8 Ave & W 52 St,40.76370739,-73.9851615,3293,W 92 St & Broadway,40.7921,-73.9739,29432,Annual Membership,Subscriber,1961,2
2077,2018-03-01 06:31:39,2018-03-01 07:06:16,499,Broadway & W 60 St,40.76915505,-73.98191841,534,Water - Whitehall Plaza,40.70255065,-74.0127234,30438,Annual Membership,Subscriber,1968,2
380,2018-03-01 06:31:30,2018-03-01 06:37:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,20986,Annual Membership,Subscriber,1959,1
450,2018-03-01 06:31:58,2018-03-01 06:39:29,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,379,W 31 St & 7 Ave,40.749156,-73.9916,32411,Annual Membership,Subscriber,1957,1
372,2018-03-01 06:31:57,2018-03-01 06:38:10,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,31577,Annual Membership,Subscriber,1971,1
2578,2018-03-01 06:31:57,2018-03-01 07:14:55,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,167,E 39 St & 3 Ave,40.7489006,-73.97604882,31400,Annual Membership,Subscriber,1983,1
458,2018-03-01 06:32:01,2018-03-01 06:39:40,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,32758,Annual Membership,Subscriber,1960,1
546,2018-03-01 06:32:02,2018-03-01 06:41:08,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,505,6 Ave & W 33 St,40.74901271,-73.98848395,30287,Join Citi Bike for $14.95/month,Subscriber,1964,1
1038,2018-03-01 06:32:02,2018-03-01 06:49:20,461,E 20 St & 2 Ave,40.73587678,-73.98205027,259,South St & Whitehall St,40.70122128,-74.01234218,31575,Annual Membership,Subscriber,1975,1
458,2018-03-01 06:32:19,2018-03-01 06:39:57,3326,Clinton St & Centre St,40.67434,-74.00194698,3384,Smith St & 3 St,40.6787242,-73.99599099,15379,NYCHA Membership (Renewal),Subscriber,1964,2
654,2018-03-01 06:32:19,2018-03-01 06:43:14,405,Washington St & Gansevoort St,40.739323,-74.008119,426,West St & Chambers St,40.71754834,-74.01322069,28356,Annual Membership,Subscriber,1995,1
471,2018-03-01 06:32:18,2018-03-01 06:40:09,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3156,E 72 St & York Ave,40.76663814,-73.95348296,32715,Annual Membership,Subscriber,1972,1
430,2018-03-01 06:32:21,2018-03-01 06:39:32,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,72,W 52 St & 11 Ave,40.76727216,-73.99392888,19139,Annual Membership,Subscriber,1985,1
191,2018-03-01 06:32:22,2018-03-01 06:35:33,524,W 43 St & 6 Ave,40.75527307,-73.98316936,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,31636,Annual Membership,Subscriber,1981,1
1878,2018-03-01 06:32:22,2018-03-01 07:03:41,363,West Thames St,40.70834698,-74.01713445,484,W 44 St & 5 Ave,40.75500254,-73.98014437,18483,Annual Membership,Subscriber,1959,1
538,2018-03-01 06:32:23,2018-03-01 06:41:21,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,32953,Annual Membership,Subscriber,1960,1
289,2018-03-01 06:32:24,2018-03-01 06:37:14,3321,Clinton St & Union St,40.6831164,-73.99785267,143,Clinton St & Joralemon St,40.69239502,-73.99337909,18378,Annual Membership,Subscriber,1975,1
484,2018-03-01 06:32:27,2018-03-01 06:40:31,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,536,1 Ave & E 30 St,40.74144387,-73.97536082,16043,Annual Membership from Citi Bike App,Subscriber,1971,1
502,2018-03-01 06:32:27,2018-03-01 06:40:50,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,536,1 Ave & E 30 St,40.74144387,-73.97536082,33163,Annual Membership,Subscriber,1972,1
186,2018-03-01 06:32:28,2018-03-01 06:35:34,479,9 Ave & W 45 St,40.76019252,-73.9912551,529,W 42 St & 8 Ave,40.7575699,-73.99098507,15921,Annual Membership,Subscriber,1950,1
292,2018-03-01 06:32:29,2018-03-01 06:37:21,317,E 6 St & Avenue B,40.72453734,-73.98185424,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,21257,Annual Membership,Subscriber,1993,1
502,2018-03-01 06:32:28,2018-03-01 06:40:50,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,536,1 Ave & E 30 St,40.74144387,-73.97536082,16405,Annual Membership,Subscriber,1962,1
212,2018-03-01 06:32:34,2018-03-01 06:36:06,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,16104,Annual Membership from Citi Bike App,Subscriber,1988,1
1702,2018-03-01 06:32:37,2018-03-01 07:00:59,3293,W 92 St & Broadway,40.7921,-73.9739,3350,W 100 St & Broadway,40.7973721,-73.97041192,30807,Annual Membership from Citi Bike App,Subscriber,1962,2
665,2018-03-01 06:32:40,2018-03-01 06:43:45,265,Stanton St & Chrystie St,40.72229346,-73.99147535,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,17859,Annual Membership,Subscriber,1968,1
308,2018-03-01 06:32:42,2018-03-01 06:37:50,285,Broadway & E 14 St,40.73454567,-73.99074142,445,E 10 St & Avenue A,40.72740794,-73.98142006,33015,Annual Membership,Subscriber,1987,2
884,2018-03-01 06:32:41,2018-03-01 06:47:25,519,Pershing Square North,40.751873,-73.977706,458,11 Ave & W 27 St,40.751396,-74.005226,31289,Annual Membership,Subscriber,1967,1
420,2018-03-01 06:32:42,2018-03-01 06:39:42,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,499,Broadway & W 60 St,40.76915505,-73.98191841,18461,Annual Membership,Subscriber,1985,2
744,2018-03-01 06:32:41,2018-03-01 06:45:06,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,28758,Annual Membership,Subscriber,1975,1
760,2018-03-01 06:32:44,2018-03-01 06:45:24,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3156,E 72 St & York Ave,40.76663814,-73.95348296,29316,Annual Membership,Subscriber,1958,1
531,2018-03-01 06:32:44,2018-03-01 06:41:36,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,359,E 47 St & Park Ave,40.75510267,-73.97498696,17604,Annual Membership,Subscriber,1959,1
1199,2018-03-01 06:32:47,2018-03-01 06:52:46,545,E 23 St & 1 Ave,40.736502,-73.97809472,514,12 Ave & W 40 St,40.76087502,-74.00277668,30849,Annual Membership,Subscriber,1968,1
655,2018-03-01 06:32:49,2018-03-01 06:43:44,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,359,E 47 St & Park Ave,40.75510267,-73.97498696,21268,Annual Membership from Citi Bike App,Subscriber,1985,2
732,2018-03-01 06:32:50,2018-03-01 06:45:02,377,6 Ave & Canal St,40.72243797,-74.00566443,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,27817,$25 Off Annual Membership,Subscriber,1974,1
730,2018-03-01 06:33:03,2018-03-01 06:45:13,3614,Crescent St & 30 Ave,40.768692,-73.9249574,3555,28 St & 41 Ave,40.751047,-73.93797,24799,Annual Membership,Subscriber,1986,1
401,2018-03-01 06:33:03,2018-03-01 06:39:45,3396,Clinton St & 4 Place,40.6783563,-74.00014502,143,Clinton St & Joralemon St,40.69239502,-73.99337909,25709,Join Citi Bike for $14.95/month,Subscriber,1994,2
1862,2018-03-01 06:33:03,2018-03-01 07:04:05,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,514,12 Ave & W 40 St,40.76087502,-74.00277668,28900,Join Citi Bike for $14.95/month,Subscriber,1960,1
275,2018-03-01 06:33:08,2018-03-01 06:37:44,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,480,W 53 St & 10 Ave,40.76669671,-73.99061728,33359,Annual Membership,Subscriber,1960,1
756,2018-03-01 06:33:08,2018-03-01 06:45:45,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19480,Annual Membership from Citi Bike App,Subscriber,1982,1
560,2018-03-01 06:33:19,2018-03-01 06:42:40,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,18709,Annual Membership,Subscriber,1991,1
286,2018-03-01 06:33:19,2018-03-01 06:38:05,426,West St & Chambers St,40.71754834,-74.01322069,3002,South End Ave & Liberty St,40.711512,-74.015756,17407,Annual Membership,Subscriber,1957,1
663,2018-03-01 06:33:19,2018-03-01 06:44:23,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,516,E 47 St & 1 Ave,40.75206862,-73.96784384,21019,Annual Membership from Citi Bike App,Subscriber,1970,1
1479,2018-03-01 06:33:21,2018-03-01 06:58:00,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,347,Greenwich St & W Houston St,40.728846,-74.008591,16091,Annual Membership,Subscriber,1959,1
853,2018-03-01 06:33:21,2018-03-01 06:47:34,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,26566,Annual Membership,Subscriber,1968,1
90,2018-03-01 06:33:29,2018-03-01 06:34:59,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,143,Clinton St & Joralemon St,40.69239502,-73.99337909,32479,Annual Membership,Subscriber,1986,1
391,2018-03-01 06:33:33,2018-03-01 06:40:05,519,Pershing Square North,40.751873,-73.977706,491,E 24 St & Park Ave S,40.74096374,-73.98602213,32591,Annual Membership,Subscriber,1957,1
955,2018-03-01 06:33:32,2018-03-01 06:49:28,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,305,E 58 St & 3 Ave,40.76095756,-73.96724467,30586,Annual Membership,Subscriber,1961,1
661,2018-03-01 06:33:41,2018-03-01 06:44:43,3368,5 Ave & 3 St,40.6728155,-73.98352355,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,19348,Annual Membership,Subscriber,1980,1
377,2018-03-01 06:33:43,2018-03-01 06:40:00,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,21362,Annual Membership from Citi Bike App,Subscriber,1964,1
277,2018-03-01 06:33:44,2018-03-01 06:38:22,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,31147,Annual Membership from Citi Bike App,Subscriber,1993,1
1092,2018-03-01 06:33:51,2018-03-01 06:52:03,3466,W 45 St & 6 Ave,40.75668720603179,-73.98257732391357,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,31483,Annual Membership,Subscriber,1960,1
1605,2018-03-01 06:33:57,2018-03-01 07:00:43,518,E 39 St & 2 Ave,40.74780373,-73.9734419,337,Old Slip & Front St,40.7037992,-74.00838676,20938,Annual Membership,Subscriber,1971,1
1461,2018-03-01 06:34:01,2018-03-01 06:58:23,266,Avenue D & E 8 St,40.72368361,-73.97574813,3461,Murray St & Greenwich St,40.714851505262516,-74.01122331619263,32025,NYCHA Membership (Renewal),Subscriber,1986,1
526,2018-03-01 06:34:00,2018-03-01 06:42:46,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,3177,W 84 St & Broadway,40.7867947,-73.977112,30180,Annual Membership,Subscriber,1994,2
678,2018-03-01 06:34:00,2018-03-01 06:45:18,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,501,FDR Drive & E 35 St,40.744219,-73.97121214,33107,Annual Membership,Subscriber,1983,1
161,2018-03-01 06:34:02,2018-03-01 06:36:44,3315,Henry St & Degraw St,40.6847514,-73.99917254,3298,Warren St & Court St,40.686371,-73.99383324,32307,Annual Membership,Subscriber,1991,1
524,2018-03-01 06:34:03,2018-03-01 06:42:48,509,9 Ave & W 22 St,40.7454973,-74.00197139,253,W 13 St & 5 Ave,40.73543934,-73.99453948,17186,Annual Membership,Subscriber,1985,1
300,2018-03-01 06:34:06,2018-03-01 06:39:06,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3378,E 76 St & Park Ave,40.773763,-73.96222088,17353,Annual Membership,Subscriber,1988,1
484,2018-03-01 06:34:08,2018-03-01 06:42:12,470,W 20 St & 8 Ave,40.74345335,-74.00004031,127,Barrow St & Hudson St,40.73172428,-74.00674436,17041,Join Citi Bike for $14.95/month,Subscriber,1993,2
777,2018-03-01 06:34:07,2018-03-01 06:47:05,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,20656,Join Citi Bike for $14.95/month,Subscriber,1966,1
375,2018-03-01 06:34:14,2018-03-01 06:40:30,3086,Graham Ave & Conselyea St,40.715143,-73.944507,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,28599,Annual Membership,Subscriber,1990,1
1027,2018-03-01 06:34:20,2018-03-01 06:51:28,3290,E 89 St & York Ave,40.7779453,-73.946041,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,30028,Annual Membership,Subscriber,NULL,0
67,2018-03-01 06:34:25,2018-03-01 06:35:33,265,Stanton St & Chrystie St,40.72229346,-73.99147535,265,Stanton St & Chrystie St,40.72229346,-73.99147535,32348,Annual Membership,Subscriber,1964,1
288,2018-03-01 06:34:27,2018-03-01 06:39:16,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,513,W 56 St & 10 Ave,40.768254,-73.988639,27697,Annual Membership,Subscriber,1968,1
456,2018-03-01 06:34:27,2018-03-01 06:42:04,501,FDR Drive & E 35 St,40.744219,-73.97121214,359,E 47 St & Park Ave,40.75510267,-73.97498696,30452,$25 Off Annual Membership,Subscriber,NULL,0
